@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute leap-1 numeric
@attribute leap-2 numeric
@attribute leap-3 numeric
@attribute leap-4 numeric
@attribute leap-5 numeric
@attribute leap-6 numeric
@attribute leap-7 numeric
@attribute leap-8 numeric
@attribute leap-9 numeric
@attribute leap-10 numeric
@attribute leap-11 numeric
@attribute leap-12 numeric
@attribute leap-13 numeric
@attribute leap-14 numeric
@attribute leap-15 numeric
@attribute leap-16 numeric
@attribute leap-17 numeric
@attribute leap-18 numeric
@attribute leap-19 numeric
@attribute leap-20 numeric
@attribute leap-21 numeric
@attribute leap-22 numeric
@attribute leap-23 numeric
@attribute leap-24 numeric
@attribute leap-25 numeric
@attribute leap-26 numeric
@attribute leap-27 numeric
@attribute leap-28 numeric
@attribute leap-29 numeric
@attribute leap-30 numeric
@attribute leap-31 numeric
@attribute leap-32 numeric
@attribute leap-33 numeric
@attribute leap-34 numeric
@attribute leap-35 numeric
@attribute leap-36 numeric
@attribute leap-37 numeric
@attribute leap-38 numeric
@attribute leap-39 numeric
@attribute leap-40 numeric
@attribute leap-41 numeric
@attribute leap-42 numeric
@attribute leap-43 numeric
@attribute leap-44 numeric
@attribute leap-45 numeric
@attribute leap-46 numeric
@attribute leap-47 numeric
@attribute leap-48 numeric
@attribute leap-49 numeric
@attribute leap-50 numeric
@attribute leap-51 numeric
@attribute leap-52 numeric
@attribute leap-53 numeric
@attribute leap-54 numeric
@attribute leap-55 numeric
@attribute leap-56 numeric
@attribute leap-57 numeric
@attribute leap-58 numeric
@attribute leap-59 numeric
@attribute leap-60 numeric
@attribute amplitude numeric
@attribute frequency numeric

@data
558,'2024/11/13 08:19:24:884',5,0.003847,0.008465,0.021658,0.028229,0.100988,0.039956,0.016678,0.005207,0.000769,0.000427,0.027429,0.127878,0.10952,0.345545,0.613897,0.48171,0.236659,0.086509,0.031497,0.022864,0.013085,0.009351,0.011165,0.031214,0.128246,0.064022,0.018194,0.007277,0.001705,0.001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
559,'2024/11/13 08:19:24:900',5,0.004839,0.009386,0.022443,0.029238,0.101133,0.040372,0.016611,0.005117,0.000541,0.000112,0.038005,0.139594,0.121439,0.358326,0.614891,0.481508,0.239512,0.070477,0.011758,0.004451,0.015216,0.011539,0.013155,0.033413,0.128751,0.063891,0.018266,0.006707,0.001072,0.000379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
560,'2024/11/13 08:19:24:918',5,0.00497,0.009531,0.022549,0.029381,0.101119,0.040461,0.016736,0.005114,0.00052,0.000074,0.050081,0.149712,0.131975,0.366029,0.615333,0.482923,0.243743,0.07009,0.009733,0.001109,0.016219,0.01256,0.014095,0.034374,0.12904,0.064021,0.01877,0.00678,0.000919,0.000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
561,'2024/11/13 08:19:24:960',5,0.004018,0.008614,0.02154,0.028199,0.099852,0.039656,0.016237,0.004894,0.000624,0.000295,0.038903,0.138968,0.120916,0.357363,0.613149,0.482041,0.242519,0.068375,0.010786,0.003657,0.014976,0.01118,0.012677,0.032828,0.127807,0.063358,0.018363,0.006453,0.000971,0.000377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
562,'2024/11/13 08:19:24:964',5,0.003147,0.007845,0.020772,0.02724,0.099802,0.039505,0.015895,0.004856,0.001194,0.000766,0.024426,0.12431,0.105592,0.344539,0.612087,0.486743,0.250322,0.074561,0.020915,0.013825,0.013202,0.009084,0.010529,0.030651,0.127501,0.063491,0.018586,0.006306,0.001597,0.000927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
563,'2024/11/13 08:19:24:992',5,0.002393,0.007199,0.019804,0.026194,0.098589,0.038669,0.01477,0.004685,0.001589,0.001072,0.022779,0.117348,0.098462,0.337064,0.608994,0.49416,0.26566,0.087853,0.039893,0.031532,0.013204,0.008868,0.010137,0.030124,0.127082,0.064527,0.02072,0.008091,0.004129,0.003263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
564,'2024/11/13 08:19:25:013',5,0.001373,0.006418,0.018757,0.02595,0.095572,0.036142,0.014472,0.004599,0.001212,0.000775,0.020674,0.114207,0.093491,0.343857,0.611213,0.502971,0.264717,0.087371,0.050446,0.042852,0.012821,0.008787,0.009446,0.030859,0.125296,0.062883,0.022213,0.009141,0.005794,0.005007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
565,'2024/11/13 08:19:25:027',5,0.002023,0.007103,0.018102,0.025632,0.09831,0.037143,0.013677,0.00546,0.00123,0.000724,0.012205,0.10051,0.085192,0.335532,0.608154,0.506604,0.255745,0.078709,0.044354,0.036542,0.01101,0.006976,0.00743,0.028668,0.12912,0.061157,0.021136,0.009135,0.004656,0.003772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
566,'2024/11/13 08:19:25:040',5,0.002797,0.007733,0.017919,0.025617,0.097986,0.036908,0.013336,0.005339,0.000822,0.00043,0.010211,0.094635,0.081937,0.332147,0.603309,0.499084,0.244655,0.062118,0.027628,0.021815,0.008665,0.005908,0.004921,0.026802,0.128828,0.058577,0.01872,0.00647,0.001816,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
567,'2024/11/13 08:19:25:054',5,0.00368,0.008537,0.018398,0.0265,0.0983,0.037161,0.014103,0.005263,0.000588,0.000162,0.009663,0.092379,0.083909,0.338243,0.603708,0.494916,0.235604,0.0481,0.010287,0.005468,0.009331,0.00743,0.005756,0.028529,0.129665,0.057546,0.018396,0.005705,0.001331,0.000816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
568,'2024/11/13 08:19:25:069',5,0.003903,0.008722,0.018517,0.026686,0.098349,0.037212,0.014193,0.005262,0.000546,0.000078,0.021135,0.101559,0.094388,0.34683,0.60418,0.49426,0.236397,0.048995,0.006216,0.001116,0.010037,0.008722,0.006653,0.030052,0.130177,0.057081,0.01853,0.005435,0.00077,0.000397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
569,'2024/11/13 08:19:25:086',5,0.003211,0.007992,0.017826,0.025524,0.096703,0.036243,0.013527,0.005047,0.000574,0.000232,0.021432,0.101293,0.093997,0.344631,0.599572,0.490282,0.233937,0.048156,0.005437,0.000476,0.010582,0.009576,0.007509,0.03076,0.128981,0.056518,0.018617,0.005573,0.000454,0.000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
570,'2024/11/13 08:19:25:102',5,0.002637,0.007501,0.017644,0.024563,0.096666,0.035862,0.013519,0.005031,0.000911,0.000466,0.015575,0.095538,0.08633,0.338114,0.599105,0.490455,0.231441,0.046328,0.007501,0.003314,0.010766,0.009815,0.00774,0.030981,0.129044,0.05657,0.018726,0.00561,0.000474,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
571,'2024/11/13 08:19:25:118',5,0.002277,0.007269,0.017742,0.023605,0.096837,0.035545,0.014536,0.005008,0.001004,0.000573,0.011738,0.09306,0.078861,0.329787,0.598399,0.489795,0.229046,0.045449,0.009879,0.005336,0.010759,0.009727,0.007641,0.030797,0.129062,0.056514,0.018721,0.00554,0.000513,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
572,'2024/11/13 08:19:25:134',5,0.00219,0.007271,0.017846,0.022536,0.09582,0.034754,0.015552,0.004827,0.000971,0.000547,0.013719,0.09642,0.0756,0.320687,0.591962,0.483617,0.226143,0.04915,0.012892,0.007976,0.01075,0.009643,0.007575,0.030364,0.127553,0.05586,0.018603,0.005466,0.00045,0.000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
573,'2024/11/13 08:19:25:150',5,0.00255,0.007797,0.018488,0.022259,0.09628,0.034649,0.016462,0.004924,0.000802,0.000454,0.016759,0.101469,0.07479,0.316959,0.591477,0.482291,0.227937,0.052797,0.010182,0.004953,0.010357,0.009263,0.0072,0.030069,0.127375,0.0557,0.018304,0.005272,0.00042,0.00008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
574,'2024/11/13 08:19:25:167',5,0.003022,0.008411,0.019116,0.022293,0.09667,0.034665,0.016811,0.00472,0.000547,0.000231,0.021125,0.106898,0.077096,0.31669,0.591296,0.481249,0.228662,0.054677,0.007038,0.001419,0.009346,0.008456,0.006438,0.029542,0.126812,0.055664,0.018122,0.005219,0.000821,0.000443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
575,'2024/11/13 08:19:25:185',5,0.003407,0.008808,0.019361,0.022247,0.095735,0.034406,0.016929,0.00464,0.000416,0.000052,0.017027,0.102653,0.073721,0.311169,0.584763,0.475823,0.224381,0.05283,0.006417,0.001501,0.007747,0.007324,0.005472,0.028504,0.124322,0.055343,0.018037,0.005168,0.001232,0.000791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
576,'2024/11/13 08:19:25:200',5,0.003142,0.008548,0.019156,0.022018,0.095616,0.034233,0.016872,0.004517,0.000466,0.000102,0.013548,0.098286,0.074771,0.3099,0.584735,0.479825,0.22824,0.060885,0.018999,0.013857,0.006187,0.006502,0.004956,0.027912,0.123278,0.056372,0.01873,0.00592,0.001783,0.001164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
577,'2024/11/13 08:19:25:220',5,0.00249,0.007795,0.018581,0.021449,0.095337,0.033975,0.017061,0.004533,0.000715,0.000376,0.00811,0.090093,0.07665,0.305882,0.584511,0.486392,0.233451,0.072104,0.03021,0.023765,0.004745,0.006053,0.005027,0.027447,0.122345,0.05787,0.01983,0.006854,0.002294,0.001482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
578,'2024/11/13 08:19:25:234',5,0.001878,0.006904,0.017908,0.020582,0.094295,0.033838,0.017468,0.004767,0.000967,0.00058,0.004015,0.080732,0.078604,0.294397,0.57715,0.486502,0.233112,0.081713,0.035086,0.028036,0.003421,0.005856,0.005583,0.026655,0.12032,0.058424,0.019902,0.00742,0.002473,0.001615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
579,'2024/11/13 08:19:25:251',5,0.001686,0.006338,0.01779,0.019972,0.0944,0.034058,0.018035,0.00499,0.001216,0.000756,0.003959,0.074871,0.082467,0.28229,0.57613,0.487758,0.249224,0.08512,0.033343,0.024916,0.003037,0.006619,0.007292,0.026682,0.121143,0.059306,0.020037,0.00793,0.002832,0.001907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
580,'2024/11/13 08:19:25:269',5,0.001776,0.005943,0.017959,0.019283,0.094754,0.033914,0.017936,0.00508,0.001279,0.000807,0.005289,0.069539,0.087312,0.26697,0.574721,0.482456,0.254806,0.081366,0.023539,0.014851,0.002939,0.007534,0.009273,0.026649,0.122429,0.059192,0.019435,0.007737,0.002663,0.001801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
581,'2024/11/13 08:19:25:284',5,0.00232,0.005935,0.018478,0.018651,0.094857,0.033302,0.017249,0.005133,0.001294,0.000772,0.021281,0.076949,0.103804,0.255713,0.567183,0.468925,0.25146,0.076701,0.020288,0.012905,0.003171,0.008487,0.011232,0.026403,0.122537,0.057777,0.017913,0.006989,0.001972,0.001224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
582,'2024/11/13 08:19:25:301',5,0.003216,0.006348,0.019424,0.018355,0.095591,0.032733,0.016716,0.005265,0.001119,0.000647,0.039772,0.088467,0.123004,0.250548,0.566173,0.459241,0.243003,0.06743,0.016212,0.010013,0.00425,0.010057,0.01361,0.027042,0.123797,0.05714,0.01746,0.006313,0.001496,0.000817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
583,'2024/11/13 08:19:25:318',5,0.004186,0.006947,0.020433,0.01828,0.096246,0.03225,0.016138,0.004948,0.000766,0.000396,0.056312,0.09977,0.1397,0.248277,0.565498,0.45142,0.234152,0.057335,0.010999,0.0058,0.005329,0.011407,0.015445,0.027744,0.124602,0.056839,0.017578,0.005936,0.000863,0.000217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
584,'2024/11/13 08:19:25:334',5,0.005147,0.007676,0.021355,0.018537,0.096594,0.032171,0.016224,0.004893,0.000528,0.000115,0.068572,0.108467,0.150744,0.247051,0.559827,0.443571,0.229672,0.053975,0.006875,0.001315,0.005619,0.011765,0.015924,0.027849,0.123816,0.056378,0.017616,0.005942,0.000734,0.000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
585,'2024/11/13 08:19:25:350',5,0.005335,0.007803,0.02152,0.01861,0.096674,0.032144,0.016306,0.004872,0.000496,0.000091,0.070098,0.10954,0.15272,0.247306,0.559795,0.442423,0.229186,0.053614,0.006261,0.001133,0.004657,0.010796,0.014842,0.027402,0.12328,0.056158,0.017059,0.005718,0.000989,0.00043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
586,'2024/11/13 08:19:25:366',5,0.004583,0.007175,0.020734,0.018337,0.096381,0.031838,0.016045,0.004711,0.00057,0.000249,0.05993,0.101679,0.14459,0.246098,0.559839,0.441129,0.22442,0.05042,0.008318,0.003878,0.003612,0.009597,0.013337,0.027218,0.122725,0.056105,0.016846,0.005787,0.00142,0.000842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
587,'2024/11/13 08:19:25:384',5,0.003791,0.006691,0.019835,0.018448,0.096329,0.03167,0.015764,0.00457,0.000872,0.000469,0.046928,0.092757,0.134051,0.246379,0.556058,0.435449,0.213293,0.044239,0.011876,0.006958,0.003258,0.008921,0.012263,0.027663,0.122033,0.055833,0.017407,0.005782,0.001864,0.001173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
588,'2024/11/13 08:19:25:403',5,0.003189,0.006544,0.019017,0.018893,0.096375,0.031386,0.015187,0.004372,0.001069,0.000583,0.035916,0.087789,0.127444,0.251965,0.556442,0.429981,0.199087,0.042421,0.014482,0.008957,0.00358,0.008893,0.011904,0.028746,0.122477,0.055449,0.017343,0.005299,0.001981,0.001186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
589,'2024/11/13 08:19:25:419',5,0.002785,0.006668,0.018373,0.019476,0.096747,0.0309,0.014563,0.003874,0.00097,0.000555,0.027575,0.086593,0.124991,0.25906,0.556777,0.421188,0.187959,0.043953,0.014953,0.00924,0.004483,0.009481,0.012287,0.030118,0.123345,0.054694,0.017017,0.004686,0.001724,0.001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
590,'2024/11/13 08:19:25:437',5,0.002832,0.007225,0.018248,0.020324,0.097782,0.030636,0.015233,0.004141,0.000832,0.000479,0.02449,0.090139,0.12762,0.26566,0.554413,0.40968,0.187317,0.043308,0.013662,0.008122,0.005942,0.010692,0.01342,0.031643,0.124119,0.053931,0.017441,0.004865,0.001359,0.000747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
591,'2024/11/13 08:19:25:452',5,0.003036,0.007811,0.01828,0.020968,0.098322,0.030361,0.015786,0.00408,0.000556,0.000314,0.026821,0.097777,0.134914,0.272923,0.554563,0.402446,0.193143,0.046235,0.010883,0.005684,0.007392,0.011995,0.014731,0.033007,0.124988,0.053649,0.017744,0.004967,0.000863,0.000312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
592,'2024/11/13 08:19:25:470',5,0.003351,0.008357,0.01849,0.021468,0.09868,0.030344,0.01618,0.003941,0.000369,0.000117,0.032263,0.106049,0.142916,0.278585,0.554669,0.399244,0.197851,0.048108,0.006722,0.001979,0.0081,0.012632,0.015363,0.033631,0.125299,0.053625,0.017875,0.005016,0.000663,0.000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0
593,'2024/11/13 08:19:29:047',6,0.021703,0.067984,0.038778,0.148952,0.200356,0.090591,0.046904,0.034575,0.02708,0.023746,0.056341,0.289897,0.286488,0.647343,0.723766,0.701345,0.332102,0.140039,0.12431,0.103135,0.012097,0.0332,0.040152,0.089185,0.213702,0.093563,0.033019,0.022273,0.016296,0.012668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,'2024/11/13 08:19:29:069',6,0.017465,0.052228,0.026751,0.123038,0.192675,0.060755,0.033066,0.020483,0.016474,0.013734,0.092508,0.270648,0.233864,0.614479,0.724835,0.636639,0.227811,0.132077,0.115986,0.09226,0.014867,0.020086,0.023216,0.072863,0.20848,0.06163,0.020083,0.012883,0.009847,0.006348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,'2024/11/13 08:19:29:085',6,0.021682,0.046612,0.025563,0.141529,0.200503,0.067156,0.027927,0.009826,0.005056,0.002596,0.166208,0.221336,0.0892,0.642672,0.726394,0.67302,0.134028,0.116945,0.064544,0.041901,0.029951,0.013418,0.008456,0.094858,0.219744,0.065006,0.021173,0.011497,0.007535,0.004793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596,'2024/11/13 08:19:29:104',6,0.035982,0.060454,0.037183,0.177166,0.243943,0.087336,0.035553,0.011649,0.00355,0.000587,0.297235,0.304633,0.110901,0.777529,0.874187,0.800915,0.175418,0.150819,0.067219,0.040271,0.047083,0.020202,0.010629,0.129498,0.271742,0.079472,0.026769,0.013315,0.007445,0.00497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597,'2024/11/13 08:19:29:118',6,0.033052,0.058512,0.033203,0.166927,0.242977,0.076766,0.032169,0.010201,0.002785,0.000525,0.298576,0.310294,0.11742,0.774897,0.874187,0.770027,0.147211,0.117018,0.029437,0.003205,0.049944,0.023139,0.015257,0.128244,0.27407,0.066379,0.021151,0.007884,0.001895,0.000668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
598,'2024/11/13 08:19:29:135',6,0.024493,0.058617,0.025966,0.181938,0.264467,0.097186,0.038954,0.011056,0.004989,0.003316,0.26997,0.313874,0.086706,0.825497,0.94135,0.867711,0.219489,0.174085,0.084546,0.06587,0.056542,0.025819,0.016079,0.148274,0.300558,0.078908,0.024319,0.008349,0.001416,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599,'2024/11/13 08:19:29:151',6,0.016683,0.056349,0.020794,0.171345,0.261091,0.106848,0.043063,0.014363,0.009886,0.006574,0.205125,0.308104,0.071463,0.811508,0.94135,0.896531,0.322997,0.237246,0.141406,0.106184,0.053165,0.025101,0.012318,0.144172,0.296639,0.084482,0.029711,0.012249,0.006751,0.004814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,'2024/11/13 08:19:29:168',6,0.014359,0.05925,0.02276,0.163817,0.262222,0.11135,0.044401,0.018388,0.015167,0.011232,0.181828,0.3554,0.136325,0.811508,0.94135,0.900428,0.425543,0.281137,0.193113,0.156012,0.051553,0.027928,0.011414,0.141569,0.29761,0.088011,0.034944,0.017357,0.013012,0.010514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,'2024/11/13 08:19:29:184',6,0.013984,0.069747,0.030153,0.177916,0.297568,0.123836,0.046371,0.02294,0.019084,0.014609,0.168798,0.440471,0.21968,0.868425,1.030412,0.987319,0.520532,0.298174,0.217815,0.18041,0.050565,0.02999,0.008477,0.151857,0.331912,0.094909,0.036709,0.017474,0.013392,0.01032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,'2024/11/13 08:19:29:201',6,0.013469,0.072436,0.035895,0.173869,0.299786,0.116573,0.038803,0.021988,0.016806,0.012875,0.095922,0.460456,0.264787,0.86092,1.030412,0.967406,0.490886,0.206457,0.143584,0.111682,0.043241,0.028283,0.004425,0.149681,0.337257,0.089149,0.031621,0.01162,0.007578,0.004788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,'2024/11/13 08:19:29:218',6,0.013898,0.074526,0.040852,0.1725,0.301831,0.106686,0.029151,0.017538,0.011443,0.008076,0.069647,0.490301,0.32053,0.870052,1.030412,0.939231,0.428694,0.111951,0.066923,0.042352,0.042867,0.033623,0.010108,0.153542,0.343282,0.086597,0.030855,0.010269,0.006338,0.003878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604,'2024/11/13 08:19:29:233',6,0.017802,0.08612,0.051184,0.193466,0.337832,0.109711,0.02385,0.013717,0.006413,0.003817,0.118547,0.578956,0.422767,0.953661,1.105021,0.988368,0.42647,0.082751,0.041579,0.024003,0.048201,0.042752,0.017692,0.173312,0.380488,0.091847,0.032199,0.009354,0.004683,0.002753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,'2024/11/13 08:19:29:251',6,0.023849,0.09184,0.059161,0.197988,0.340085,0.106932,0.022334,0.011969,0.003822,0.001502,0.165968,0.613034,0.470887,0.968175,1.105021,0.980358,0.417569,0.069823,0.024127,0.004504,0.0511,0.048292,0.023858,0.178409,0.382535,0.090987,0.032048,0.008643,0.002895,0.001043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606,'2024/11/13 08:19:29:268',6,0.027627,0.094894,0.063293,0.200663,0.341378,0.107025,0.022836,0.012095,0.003212,0.000468,0.172731,0.615365,0.475712,0.969995,1.105021,0.979307,0.418299,0.068373,0.021509,0.002524,0.053005,0.050794,0.02667,0.18062,0.383224,0.091312,0.032561,0.008789,0.002489,0.000328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,'2024/11/13 08:19:29:284',6,0.027587,0.10139,0.066458,0.217728,0.37414,0.116762,0.024074,0.012781,0.003518,0.001079,0.152055,0.623501,0.471872,1.012244,1.166276,1.036492,0.441656,0.06962,0.03113,0.016644,0.055417,0.051769,0.0257,0.191894,0.412728,0.097481,0.033475,0.009045,0.002807,0.001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,'2024/11/13 08:19:29:301',6,0.023621,0.09726,0.062596,0.212668,0.373707,0.117123,0.023358,0.013614,0.004853,0.002701,0.116225,0.587838,0.43479,0.992139,1.166276,1.040145,0.441476,0.070134,0.048051,0.03139,0.05372,0.04736,0.021343,0.18688,0.412786,0.097178,0.031799,0.009907,0.004042,0.00243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609,'2024/11/13 08:19:29:317',6,0.021518,0.09378,0.060004,0.206416,0.37358,0.117364,0.02355,0.013918,0.005909,0.003607,0.094513,0.548575,0.407518,0.966455,1.166276,1.036771,0.441124,0.07419,0.063649,0.043124,0.053398,0.043438,0.01832,0.181147,0.413634,0.096825,0.029461,0.010145,0.005392,0.003507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,'2024/11/13 08:19:29:334',6,0.022268,0.098118,0.063346,0.215704,0.403342,0.124639,0.024144,0.013025,0.006198,0.003837,0.118288,0.545451,0.43509,0.983804,1.216653,1.067109,0.459614,0.127286,0.099011,0.073254,0.057193,0.042465,0.018039,0.186213,0.441454,0.10043,0.027727,0.00932,0.00648,0.00428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
611,'2024/11/13 08:19:29:351',6,0.023752,0.097303,0.064716,0.210783,0.404132,0.121728,0.023369,0.011172,0.005793,0.003196,0.1335,0.51049,0.452522,0.955563,1.216653,1.033598,0.401978,0.137268,0.08975,0.056999,0.059321,0.040768,0.019171,0.181392,0.444145,0.096233,0.025925,0.009284,0.007251,0.004517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612,'2024/11/13 08:19:29:367',6,0.026585,0.098324,0.06771,0.208632,0.405163,0.119203,0.025163,0.009829,0.004382,0.001743,0.184588,0.505309,0.50914,0.939865,1.216653,0.994763,0.340493,0.153206,0.086267,0.052209,0.062629,0.041429,0.023807,0.179275,0.447102,0.0907,0.024181,0.009555,0.006988,0.004082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
